learner_id;country;in_course;unit;avg_score;completion;inv_rate
1048734;PL;t;2;0.913;0.308;0
1048734;PL;t;3;0.863;0.261;0
1048725;TR;t;1;0.823;1;0
1048725;TR;t;2;0.896;1;0
1048725;TR;t;3;0.794;1;0
1048725;TR;t;4;0.82;0.952;0
1048725;TR;t;9;0.889;0.286;0
1048725;TR;t;VIDEO PODCASTS;0.571;0.025;0
1048721;TR;t;1;0.205;1;0
1048721;TR;t;2;0.872;1;0
1048721;TR;t;3;0.896;1;0
1048721;TR;t;REVIEW 1;0.815;1;0
1048721;TR;t;4;0.857;0.333;0
1048716;TR;t;2;0.793;1;0
1048716;TR;t;3;0.901;1;0
1048716;TR;t;REVIEW 1;0.951;1;0
1048716;TR;t;4;0.943;1;0
1048716;TR;t;6;0.783;1;0
1048716;TR;t;REVIEW 2;0.924;1;0
1048716;TR;t;REVIEW 3;0.946;1;0
1048714;TR;t;1;0.886;1;0
1048714;TR;t;2;0.946;1;0
1048714;TR;t;3;0.994;1;0
1048714;TR;t;REVIEW 1;0.998;1;0
1048714;TR;t;4;0.96;1;0
1048714;TR;t;5;0.957;0.957;0
1048714;TR;t;6;0.954;1;0
1048714;TR;t;REVIEW 2;0.986;1;0
1048714;TR;t;7;0.983;1;0
1048714;TR;t;8;0.889;0.95;0
1048714;TR;t;9;0.938;1;0
1048714;TR;t;REVIEW 3;0.969;1;0
1048714;TR;t;VIDEO PODCASTS;0.901;0.75;0
1048712;ES;t;1;0.83;1;0
1048712;ES;t;2;0.814;1;0
1048712;ES;t;3;0.925;1;0
1048712;ES;t;REVIEW 1;0.943;1;0
1048712;ES;t;4;0.908;1;0
1048712;ES;t;5;0.891;0.957;0
1048712;ES;t;6;0.899;1;0
1048712;ES;t;REVIEW 2;1;1;0
1048710;PL;t;2;0.833;0.692;0
1048708;PL;t;2;0.868;0.615;0
1048708;PL;t;5;0.903;0.217;0
1048708;PL;t;6;0.9;0.381;0
1048703;TR;t;2;0.98;1;0
1048703;TR;t;3;0.86;1;0
1048703;TR;t;REVIEW 1;0.977;1;0
1048703;TR;t;5;0.916;0.957;0
1048703;TR;t;6;0.92;1;0
1048703;TR;t;REVIEW 2;0.947;1;0
1048703;TR;t;VIDEO PODCASTS;0.99;0.313;0
1048701;TR;t;1;1;1;0
1048701;TR;t;2;0.706;1;0
1048701;TR;t;5;0.883;0.957;0
1048701;TR;t;6;0.996;1;0
1048701;TR;t;REVIEW 2;1;1;0
1048701;TR;t;7;0.982;1;0
1048701;TR;t;8;0.956;0.9;0
1048701;TR;t;9;0.957;1;0
1048698;TR;t;1;0.969;1;0
1048698;TR;t;2;0.988;1;0
1048698;TR;t;9;0.908;0.952;0
1048697;TR;t;1;0.884;1;0
1048697;TR;t;2;0.893;1;0
1048697;TR;t;3;0.948;1;0
1048697;TR;t;REVIEW 1;0.978;1;0
1048697;TR;t;5;0.904;0.957;0
1048697;TR;t;6;0.821;1;0
1048697;TR;t;REVIEW 2;0.973;1;0
1048697;TR;t;7;0.971;1;0
1048697;TR;t;8;0.848;0.95;0
1048697;TR;t;9;0.814;1;0
1048697;TR;t;REVIEW 3;0.952;1;0
1048697;TR;t;VIDEO PODCASTS;0.853;0.088;0
1048672;TR;t;1;0.941;1;0
1048672;TR;t;2;0.918;1;0
1048672;TR;t;3;0.947;0.913;0
1048672;TR;t;REVIEW 1;0.912;1;0
1048672;TR;t;4;0.95;0.952;0
1048672;TR;t;5;0.976;0.957;0
1048672;TR;t;REVIEW 2;0.951;1;0
1048672;TR;t;7;0.931;0.947;0
1048672;TR;t;9;0.948;1;0
1048667;TR;f;1;0.8;0.1;0
1048666;TR;t;1;0.781;1;0
1048666;TR;t;2;0.902;1;0
1048666;TR;t;3;0.902;1;0
1048666;TR;t;REVIEW 1;0.863;1;0
1048666;TR;t;4;0.864;1;0
1048666;TR;t;5;0.888;0.957;0
1048666;TR;t;6;0.799;1;0
1048666;TR;t;REVIEW 2;0.959;1;0
1048666;TR;t;7;0.758;1;0
1048666;TR;t;8;0.806;0.95;0
1048666;TR;t;9;0.884;1;0
1048666;TR;t;REVIEW 3;0.869;1;0
1048666;TR;t;VIDEO PODCASTS;0.716;0.5;0
1048656;TR;t;3;0.776;0.217;0
1048656;TR;t;REVIEW 1;0.931;1;0
1048656;TR;t;5;0.771;0.957;0
1048656;TR;t;6;0.954;0.524;0
1048639;TR;t;1;0.775;1;0
1048639;TR;t;2;0.771;1;0
1048639;TR;t;3;0.774;1;0
1048639;TR;t;REVIEW 1;0.831;1;0
1048639;TR;t;4;0.724;1;0
1048639;TR;t;5;0.687;0.957;0
1048639;TR;t;6;0.706;1;0
1048639;TR;t;7;0.822;1;0
1048639;TR;t;8;0.742;0.4;0
1048639;TR;t;VIDEO PODCASTS;0.751;0.575;0
1048638;ES;f;1;0.694;0.25;0
1048638;ES;f;2;0.841;0.423;0
1048636;ES;t;REVIEW 1;0.948;1;0
1048636;ES;t;5;0.956;0.957;0
1048636;ES;t;6;0.965;1;0
1048636;ES;t;REVIEW 2;0.986;1;0
1048634;TR;t;2;0.883;1;0
1048634;TR;t;REVIEW 1;0.904;1;0
1048634;TR;t;4;0.871;1;0
1048634;TR;t;5;0.961;0.957;0
1048634;TR;t;6;0.9;1;0
1048634;TR;t;REVIEW 2;0.986;1;0
1048634;TR;t;7;0.982;1;0
1048634;TR;t;9;0.883;1;0
1048634;TR;t;REVIEW 3;0.973;1;0
1048628;TR;t;1;1;1;0
1048628;TR;t;2;1;1;0
1048628;TR;t;3;0.963;1;0
1048628;TR;t;REVIEW 1;0.992;1;0
1048628;TR;t;4;0.992;1;0
1048628;TR;t;5;0.991;0.957;0
1048628;TR;t;6;0.968;1;0
1048628;TR;t;REVIEW 2;1;1;0
1048628;TR;t;7;1;1;0
1048628;TR;t;8;0.928;0.95;0
1048628;TR;t;9;1;1;0
1048628;TR;t;REVIEW 3;0.983;1;0
1048623;ES;t;1;0.579;0.15;0
1048622;TR;t;REVIEW 2;1;0.455;0
1048622;TR;t;7;0.891;0.737;0
1048622;TR;t;8;0.781;0.9;0
1048622;TR;t;9;1;0.095;0
1048607;TR;t;4;0.931;1;0
1048607;TR;t;REVIEW 2;0.886;1;0
1048607;TR;t;7;0.853;1;0
1048603;TM;t;2;0.62;1;0
1048603;TM;t;REVIEW 1;0.994;1;0
1048603;TM;t;4;0.785;1;0
1048603;TM;t;5;0.656;0.957;0
1048603;TM;t;REVIEW 2;0.987;1;0
1048603;TM;t;REVIEW 3;0.821;1;0
1048591;ES;t;REVIEW 1;0.908;1;0
1048591;ES;t;REVIEW 3;0.933;0.769;0
1048561;TR;t;1;0.979;1;0
1048561;TR;t;3;0.961;0.478;0
1048561;TR;t;VIDEO PODCASTS;0.864;0.325;0
1048549;TR;t;1;0.943;1;0
1048549;TR;t;2;0.957;1;0
1048549;TR;t;3;0.823;0.913;0
1048549;TR;t;4;0.96;0.381;0
1048543;ES;t;2;0.683;0.808;0
1048543;ES;t;3;0.759;0.87;0
1048543;ES;t;REVIEW 1;0.68;1;0
1048543;ES;t;4;0.609;0.81;0
1048543;ES;t;5;0.821;0.783;0
1048543;ES;t;6;0.769;0.238;0
1048541;TR;t;1;0.794;1;0
1048541;TR;t;2;0.874;1;0
1048541;TR;t;3;0.846;1;0
1048541;TR;t;REVIEW 1;0.887;1;0
1048541;TR;t;4;0.869;1;0
1048541;TR;t;5;0.755;0.957;0
1048541;TR;t;6;0.781;1;0
1048541;TR;t;REVIEW 2;0.851;1;0
1048541;TR;t;8;0.912;0.95;0
1048541;TR;t;9;0.908;1;0
1048541;TR;t;REVIEW 3;0.801;1;0
1048541;TR;t;VIDEO PODCASTS;0.3;0.75;0
1048534;TR;f;2;0.905;0.115;0
1048527;TR;t;REVIEW 1;0.93;1;0
1048527;TR;t;REVIEW 2;0.96;1;0
1048521;TR;t;2;0.997;1;0
1048521;TR;t;3;0.972;1;0
1048521;TR;t;REVIEW 1;0.998;1;0
1048521;TR;t;4;0.934;1;0
1048521;TR;t;6;0.964;1;0
1048521;TR;t;REVIEW 2;0.956;1;0
1048521;TR;t;8;0.968;0.95;0
1048519;TR;t;1;0.959;1;0
1048519;TR;t;2;0.978;1;0
1048519;TR;t;3;0.885;1;0
1048519;TR;t;REVIEW 1;0.974;1;0
1048519;TR;t;4;0.862;1;0
1048519;TR;t;5;0.996;0.957;0
1048519;TR;t;6;0.952;1;0
1048519;TR;t;REVIEW 2;0.964;1;0
1048519;TR;t;7;0.971;1;0
1048519;TR;t;8;0.864;0.95;0
1048519;TR;t;9;0.952;1;0
1048519;TR;t;REVIEW 3;0.969;1;0
1048519;TR;t;VIDEO PODCASTS;0.897;0.75;0
1048518;ES;t;6;0.899;1;0
1048518;ES;t;REVIEW 2;0.882;1;0
1048518;ES;t;8;0.985;0.75;0
1048518;ES;t;11;1;0.1;0
1048514;TR;f;2;0.742;1;0
1048514;TR;f;3;0.694;0.87;0
1048514;TR;f;4;0.532;1;0
1048514;TR;f;REVIEW 2;0.905;1;0
1048514;TR;f;8;0.823;0.9;0
1048514;TR;f;9;0.8;0.286;0
1048514;TR;f;VIDEO PODCASTS;0.753;0.8;0
1048513;TR;t;1;0.827;0.9;0
1048513;TR;t;2;0.973;0.462;0
1048484;TR;t;1;0.873;0.9;0
1048484;TR;t;2;0.938;0.923;0
1048484;TR;t;3;0.856;0.696;0
1048484;TR;t;4;0.876;0.905;0
1048484;TR;t;5;0.855;0.783;0
1048484;TR;t;9;0.901;0.952;0
1048482;TR;t;1;0.82;1;0
1048482;TR;t;2;0.672;1;0
1048482;TR;t;3;0.786;1;0
1048482;TR;t;6;0.868;1;0
1048482;TR;t;8;0.825;0.95;0
1048479;TR;t;1;0.884;1;0
1048479;TR;t;3;0.79;1;0
1048479;TR;t;REVIEW 2;0.986;1;0
1048479;TR;t;7;0.844;1;0
1048479;TR;t;8;0.635;0.95;0
1048479;TR;t;9;0.325;1;0
1048479;TR;t;REVIEW 3;0.066;1;0
1048479;TR;t;VIDEO PODCASTS;0.361;0.75;0
1048478;TR;t;1;0.868;1;0
1048478;TR;t;2;0.991;1;0
1048478;TR;t;3;0.924;1;0
1048478;TR;t;REVIEW 1;0.966;1;0
1048478;TR;t;4;0.873;1;0
1048478;TR;t;6;0.818;1;0
1048478;TR;t;REVIEW 2;0.833;1;0
1048478;TR;t;7;0.948;1;0
1048478;TR;t;8;0.959;0.95;0
1048474;TR;f;REVIEW 1;0.971;1;0
1048474;TR;f;4;0.946;1;0
1048474;TR;f;5;0.963;0.957;0
1048474;TR;f;6;0.967;1;0
1048474;TR;f;REVIEW 2;0.929;1;0
1048474;TR;f;VIDEO PODCASTS;0.843;0.788;0
1048459;TR;f;1;1;0.15;0
1048421;ES;t;1;0.858;1;0
1048421;ES;t;REVIEW 2;0.909;1;0
1048420;TR;t;2;0.952;1;0
1048420;TR;t;3;0.963;1;0
1048420;TR;t;REVIEW 1;0.928;1;0
1048420;TR;t;4;0.852;1;0
1048382;TR;t;3;1;0.087;0
1048378;TR;t;1;0.766;0.9;0
1048378;TR;t;2;0.663;0.885;0
1048378;TR;t;REVIEW 2;0.659;0.545;0
1048378;TR;t;7;0.727;0.316;0
1048375;TR;t;1;0.819;1;0
1048375;TR;t;2;0.6;1;0
1048375;TR;t;3;0.746;1;0
1048375;TR;t;REVIEW 1;0.995;1;0
1048375;TR;t;4;0.986;1;0
1048375;TR;t;5;0.995;0.957;0
1048375;TR;t;REVIEW 2;1;1;0
1048375;TR;t;7;0.999;1;0
1048375;TR;t;8;0.993;0.95;0
1048375;TR;t;9;1;1;0
1048375;TR;t;REVIEW 3;0.998;1;0
1048375;TR;t;VIDEO PODCASTS;1;0.088;0
1048362;PL;t;2;0.877;1;0
1048362;PL;t;3;0.915;1;0
1048362;PL;t;REVIEW 1;0.96;1;0
1048362;PL;t;5;0.977;0.957;0
1048362;PL;t;6;0.972;1;0
1048362;PL;t;7;0.973;1;0
1048362;PL;t;9;0.99;1;0
1048362;PL;t;VIDEO PODCASTS;0.869;0.175;0
1048359;TR;t;1;0.864;1;0
1048359;TR;t;2;0.716;1;0
1048359;TR;t;3;0.793;1;0
1048359;TR;t;REVIEW 1;0.909;1;0
1048359;TR;t;4;0.628;1;0
1048359;TR;t;5;0.777;0.957;0
1048359;TR;t;REVIEW 2;0.77;1;0
1048359;TR;t;7;0.738;1;0
1048359;TR;t;8;0.652;0.15;0
1048359;TR;t;12;0.667;0.091;0
1048348;TR;t;3;0.917;1;0
1048348;TR;t;REVIEW 1;0.952;1;0
1048348;TR;t;4;0.71;1;0
1048348;TR;t;5;0.801;0.957;0
1048348;TR;t;6;0.797;1;0
1048348;TR;t;REVIEW 2;0.798;1;0
1048341;TR;t;2;0.788;0.923;0
1048341;TR;t;REVIEW 1;0.778;1;0
1048341;TR;t;6;0.923;0.952;0
1048341;TR;t;REVIEW 2;0.964;1;0
1048340;TR;t;1;0.907;1;0
1048340;TR;t;2;0.827;1;0
1048340;TR;t;3;0.762;1;0
1048340;TR;t;REVIEW 1;0.885;1;0
1048340;TR;t;6;0.783;1;0
1048340;TR;t;REVIEW 2;0.973;1;0
1048340;TR;t;7;0.862;1;0
1048340;TR;t;8;0.834;0.95;0
1048340;TR;t;REVIEW 3;0.922;1;0
1048338;TR;t;3;0.866;1;0
1048338;TR;t;REVIEW 1;0.995;0.846;0
1048338;TR;t;4;0.917;1;0
1048338;TR;t;REVIEW 2;0.986;1;0
1048338;TR;t;VIDEO PODCASTS;0.429;0.025;0
1048324;TR;t;3;0.881;1;0
1048324;TR;t;REVIEW 1;0.888;0.615;0
1048324;TR;t;12;1;0.091;0
1048324;TR;t;VIDEO PODCASTS;0.6;0.05;0
1048320;TR;t;1;0.934;1;0
1048320;TR;t;2;0.99;1;0
1048320;TR;t;3;0.872;0.957;0
1048320;TR;t;REVIEW 1;0.966;1;0
1048320;TR;t;4;0.846;1;0
1048320;TR;t;6;0.852;1;0
1048320;TR;t;REVIEW 2;0.974;1;0
1048320;TR;t;7;0.906;1;0
1048320;TR;t;8;0.975;0.95;0
1048320;TR;t;9;0.869;0.952;0
1048320;TR;t;REVIEW 3;0.876;1;0
1048320;TR;t;VIDEO PODCASTS;0.923;0.738;0
1048315;PL;t;1;0.901;0.6;0
1048315;PL;t;2;0.806;0.692;0
1048315;PL;t;3;0.934;1;0
1048315;PL;t;REVIEW 1;0.975;1;0
1048304;TR;t;2;0.969;1;0
1048304;TR;t;3;0.9;1;0
1048304;TR;t;REVIEW 1;0.885;1;0
1048304;TR;t;6;0.942;1;0
1048304;TR;t;REVIEW 2;0.926;1;0
1048304;TR;t;7;0.761;1;0
1048304;TR;t;8;0.942;0.95;0
1048304;TR;t;9;0.89;1;0
1048304;TR;t;REVIEW 3;0.897;1;0
1048301;TR;t;REVIEW 1;0.98;1;0
1048301;TR;t;7;1;0.158;0
1048299;TR;t;REVIEW 1;0.988;1;0
1048299;TR;t;5;0.809;0.957;0
1048299;TR;t;REVIEW 2;0.96;1;0
1048299;TR;t;7;0.986;1;0
1048299;TR;t;8;0.997;0.95;0
1048299;TR;t;9;0.945;1;0
1048295;TR;t;2;0.895;0.846;0
1048295;TR;t;3;0.843;0.435;0
1048283;TR;t;REVIEW 1;0.889;0.154;0
1048274;ES;f;1;0.833;0.15;0
1048271;TR;t;4;0.978;0.619;0
1048269;TR;t;1;0.891;1;0
1048269;TR;t;2;0.999;0.962;0
1048269;TR;t;3;0.981;1;0
1048269;TR;t;REVIEW 1;0.983;1;0
1048269;TR;t;4;0.978;1;0
1048269;TR;t;5;0.958;0.957;0
1048269;TR;t;REVIEW 2;0.933;1;0
1048269;TR;t;7;0.995;1;0
1048269;TR;t;8;0.95;0.95;0
1048269;TR;t;9;0.995;1;0
1048266;TR;t;1;0.694;1;0
1048266;TR;t;2;0.929;1;0
1048266;TR;t;REVIEW 1;0.942;1;0
1048266;TR;t;REVIEW 2;1;1;0
1048266;TR;t;7;0.889;1;0
1048266;TR;t;8;0.949;0.95;0
1048262;TR;t;REVIEW 1;0.977;1;0
1048262;TR;t;4;0.923;1;0
1048262;TR;t;5;0.937;0.913;0
1048262;TR;t;6;0.914;1;0
1048262;TR;t;7;0.975;1;0
1048262;TR;t;8;0.875;0.95;0
1048262;TR;t;9;0.925;1;0
1048262;TR;t;REVIEW 3;0.92;1;0
1048262;TR;t;VIDEO PODCASTS;0.772;0.2;0
1048252;TC;t;1;0.8;0.9;0
1048252;TC;t;REVIEW 1;0.834;1;0
1048252;TC;t;4;0.943;1;0
1048252;TC;t;6;0.881;1;0
1048252;TC;t;REVIEW 2;0.929;1;0
1048252;TC;t;7;0.88;1;0
1048252;TC;t;8;0.982;0.7;0
1048249;TR;t;3;0.921;1;0
1048249;TR;t;7;0.906;1;0
1048246;TR;t;1;0.996;1;0
1048246;TR;t;7;1;1;0
1048246;TR;t;8;1;0.95;0
1048246;TR;t;REVIEW 3;0.998;1;0
1048246;TR;t;VIDEO PODCASTS;1;0.75;0
1048235;TR;t;REVIEW 1;0.991;1;0
1048235;TR;t;4;0.97;1;0
1048235;TR;t;6;0.982;1;0
1048227;TR;f;1;0.658;1;0
1048226;TR;t;3;0.674;1;0
1048226;TR;t;REVIEW 1;0.714;1;0
1048226;TR;t;REVIEW 2;0.378;1;0
1048223;TR;t;1;0.839;1;0
1048223;TR;t;REVIEW 1;0.99;1;0
1048223;TR;t;REVIEW 2;1;1;0
1048223;TR;t;7;0.875;0.105;0
1048217;TR;t;REVIEW 1;0.998;1;0
1048217;TR;t;6;0.996;1;0
1048188;ES;t;1;0.584;0.3;0
1048184;TR;t;1;0.895;1;0
1048184;TR;t;REVIEW 1;0.953;1;0
1048184;TR;t;4;0.93;1;0
1048184;TR;t;5;0.877;0.957;0
1048184;TR;t;REVIEW 2;0.94;1;0
1048184;TR;t;7;0.928;1;0
1048184;TR;t;9;0.872;1;0
1048174;TR;t;2;0.937;1;0
1048174;TR;t;3;0.821;1;0
1048174;TR;t;REVIEW 1;0.932;1;0
1048174;TR;t;4;0.835;1;0
1048174;TR;t;5;0.882;0.261;0
1048163;TR;t;1;0.919;1;0
1048163;TR;t;3;0.827;0.391;0
1048149;ES;t;1;0.587;0.35;0
1048145;TR;t;1;0.973;1;0
1048145;TR;t;2;1;1;0
1048145;TR;t;3;0.957;1;0
1048145;TR;t;REVIEW 1;0.956;1;0
1048145;TR;t;4;0.835;1;0
1048127;TR;t;1;0.833;0.15;0
1048124;TR;t;9;0.818;1;0
1048124;TR;t;REVIEW 3;0.729;1;0
1048117;IT;t;1;0.8;0.1;0
1048109;PL;f;REVIEW 1;0.843;0.692;0
1048109;PL;f;4;0.786;0.714;0
1048109;PL;f;5;1;0.087;0
1048105;TR;t;1;0.842;1;0
1048105;TR;t;5;0.914;0.913;0
1048099;TR;t;1;0.841;1;0
1048099;TR;t;2;0.934;1;0
1048099;TR;t;3;0.803;1;0
1048099;TR;t;REVIEW 1;0.853;1;0
1048099;TR;t;4;0.86;1;0
1048099;TR;t;5;0.856;0.957;0
1048096;TR;t;1;0.832;0.9;0
1048096;TR;t;2;0.701;1;0
1048096;TR;t;3;0.77;0.957;0
1048096;TR;t;REVIEW 1;0.925;1;0
1048096;TR;t;5;0.805;0.957;0
1048095;TR;t;1;0.96;1;0
1048095;TR;t;2;0.828;0.885;0
1048095;TR;t;4;0.875;0.143;0
1048095;TR;t;5;0.941;0.087;0
1048095;TR;t;7;0.797;0.211;0
1048094;TR;t;3;0.889;1;0
1048094;TR;t;REVIEW 1;0.947;1;0
1048094;TR;t;5;0.982;0.696;0
1048094;TR;t;6;0.875;0.952;0
1048094;TR;t;7;0.869;0.947;0
1048094;TR;t;8;0.837;0.5;0
1048092;TR;t;1;0.711;1;0
1048092;TR;t;2;0.613;1;0
1048092;TR;t;3;0.446;1;0
1048092;TR;t;REVIEW 1;0.832;1;0
1048092;TR;t;4;0.541;1;0
1048092;TR;t;5;0.789;0.957;0
1048092;TR;t;6;0.592;1;0
1048092;TR;t;REVIEW 2;0.915;1;0
1048092;TR;t;7;0.816;1;0
1048092;TR;t;8;0.872;0.95;0
1048092;TR;t;9;0.889;0.286;0
1048091;TR;t;1;0.907;1;0
1048091;TR;t;VIDEO PODCASTS;0.821;0.038;0
1048069;TR;t;2;0.873;1;0
1048069;TR;t;3;0.892;1;0
1048069;TR;t;REVIEW 1;0.928;1;0
1048069;TR;t;4;0.822;1;0
1048069;TR;t;5;0.91;0.957;0
1048069;TR;t;6;0.941;1;0
1048069;TR;t;REVIEW 2;0.8;1;0
1048069;TR;t;8;0.82;0.95;0
1048061;ES;t;1;0.83;1;0
1048061;ES;t;REVIEW 1;0.919;1;0
1048061;ES;t;4;0.772;1;0
1048061;ES;t;5;0.853;0.957;0
1048061;ES;t;6;0.863;1;0
1048061;ES;t;REVIEW 2;0.783;1;0
1048061;ES;t;7;0.938;1;0
1048061;ES;t;8;0.894;0.95;0
1048061;ES;t;9;0.971;1;0
1048061;ES;t;10;0.875;1;0
1048061;ES;t;11;0.737;1;0
1048034;TR;t;1;0.726;1;0
1048034;TR;t;2;0.881;1;0
1048034;TR;t;REVIEW 1;0.99;1;0
1048034;TR;t;4;0.934;1;0
1048034;TR;t;5;0.955;0.957;0
1048034;TR;t;6;0.987;1;0
1048034;TR;t;REVIEW 2;0.984;1;0
1048034;TR;t;7;0.876;1;0
1048034;TR;t;8;0.924;0.95;0
1048034;TR;t;9;0.922;1;0
1048015;PL;t;3;0.768;1;0
1048003;TR;t;6;0.891;1;0
1048003;TR;t;7;0.854;0.947;0
1048003;TR;t;8;0.935;0.9;0
1048003;TR;t;REVIEW 3;0.96;0.923;0
1047980;TR;t;2;0.696;1;0
1047980;TR;t;3;0.592;0.87;0
1047980;TR;t;REVIEW 1;0.852;1;0
1047980;TR;t;REVIEW 2;0.87;0.909;0
1047980;TR;t;7;0.837;0.895;0
1047980;TR;t;8;0.655;0.95;0
1047978;TR;t;1;0.808;0.55;0
1047978;TR;t;2;0.737;0.5;0
1047978;TR;t;REVIEW 1;0.704;0.231;0
1047978;TR;t;4;0.567;0.571;0
1047978;TR;t;7;0.702;0.632;0
1047978;TR;t;8;0.836;0.3;0
1047978;TR;t;REVIEW 3;0.8;0.308;0
1047978;TR;t;10;0.843;0.952;0
1047977;TR;t;2;0.941;1;0
1047977;TR;t;3;0.911;1;0
1047977;TR;t;REVIEW 1;0.966;1;0
1047977;TR;t;5;0.894;0.957;0
1047977;TR;t;6;0.936;1;0
1047977;TR;t;REVIEW 2;0.95;1;0
1047977;TR;t;7;0.926;1;0
1047977;TR;t;8;0.873;0.95;0
1047977;TR;t;9;0.848;1;0
1047977;TR;t;REVIEW 3;0.924;1;0
1047974;TR;t;1;0.477;1;0
1047974;TR;t;2;0.47;1;0
1047974;TR;t;3;0.434;1;0
1047974;TR;t;REVIEW 1;0.695;1;0
1047974;TR;t;4;0.479;1;0
1047974;TR;t;5;1;0.957;0
1047974;TR;t;6;0.644;1;0
1047974;TR;t;REVIEW 2;0.992;1;0
1047974;TR;t;7;0.981;1;0
1047974;TR;t;8;0.951;0.95;0
1047974;TR;t;9;1;1;0
1047974;TR;t;REVIEW 3;0.918;1;0
1047974;TR;t;VIDEO PODCASTS;0.954;0.75;0
1047967;TR;t;1;0.806;1;0
1047967;TR;t;2;0.734;1;0
1047967;TR;t;3;0.832;1;0
1047967;TR;t;REVIEW 1;0.829;1;0
1047967;TR;t;REVIEW 2;0.786;1;0
1047967;TR;t;8;0.637;0.95;0
1047967;TR;t;9;0.94;1;0
1047967;TR;t;REVIEW 3;0.983;1;0
1047967;TR;t;REVIEW 4;0.774;1;0
1047936;TR;t;1;0.922;1;0
1047936;TR;t;2;0.955;1;0
1047936;TR;t;REVIEW 1;0.949;1;0
1047936;TR;t;6;0.946;1;0
1047936;TR;t;8;0.911;0.95;0
1047936;TR;t;REVIEW 3;0.983;1;0
1047936;TR;t;VIDEO PODCASTS;0.826;0.75;0
1047929;TR;t;2;0.957;1;0
1047929;TR;t;3;0.975;1;0
1047929;TR;t;4;0.937;1;0
1047929;TR;t;5;0.965;0.957;0
1047929;TR;t;6;0.937;1;0
1047929;TR;t;REVIEW 2;0.986;1;0
1047929;TR;t;7;0.885;1;0
1047929;TR;t;8;0.906;0.95;0
1047929;TR;t;9;0.995;1;0
1047929;TR;t;REVIEW 3;0.985;1;0
1047927;TR;t;1;0.972;1;0
1047927;TR;t;2;0.968;1;0
1047927;TR;t;REVIEW 1;0.939;1;0
1047927;TR;t;4;0.985;1;0
1047927;TR;t;5;0.898;0.957;0
1047927;TR;t;6;0.984;1;0
1047927;TR;t;REVIEW 2;0.986;1;0
1047927;TR;t;7;1;1;0
1047927;TR;t;8;0.997;0.95;0
1047927;TR;t;9;0.997;1;0
1047927;TR;t;REVIEW 3;1;1;0
1047927;TR;t;VIDEO PODCASTS;0.812;0.75;0
1047925;TR;t;1;0.935;1;0
1047925;TR;t;2;0.95;1;0
1047925;TR;t;3;0.954;1;0
1047925;TR;t;REVIEW 2;0.964;1;0
1047925;TR;t;REVIEW 3;0.948;1;0
1047925;TR;t;VIDEO PODCASTS;0.899;0.75;0
1047924;TR;t;1;0.973;1;0
1047924;TR;t;2;0.968;1;0
1047924;TR;t;3;0.97;0.217;0
1047924;TR;t;REVIEW 1;0.936;1;0
1047924;TR;t;5;0.816;0.913;0
1047924;TR;t;6;0.811;0.952;0
1047924;TR;t;7;0.768;0.895;0
1047924;TR;t;9;0.73;0.333;0
1047920;TR;f;4;1;0.286;0
1047920;TR;f;6;0.925;0.619;0
1047920;TR;f;7;0.905;0.474;0
1047850;TR;t;5;0.965;0.957;0
1047850;TR;t;6;0.925;1;0
1047850;TR;t;REVIEW 2;0.951;1;0
1047842;TR;t;1;0.624;1;0
1047842;TR;t;2;0.436;1;0
1047842;TR;t;REVIEW 1;0.497;1;0
1047842;TR;t;5;0.725;0.957;0
1047842;TR;t;6;0.801;1;0
1047842;TR;t;REVIEW 2;0.804;1;0
1047842;TR;t;7;0.705;1;0
1047842;TR;t;8;0.867;0.95;0
1047842;TR;t;9;0.819;1;0
1047842;TR;t;REVIEW 3;0.891;1;0
1047842;TR;t;VIDEO PODCASTS;0.512;0.75;0
1047840;TR;t;4;1;0.095;0
1047833;IT;t;1;0.835;1;0
1047833;IT;t;2;0.766;0.654;0
1047827;PL;t;REVIEW 2;0.571;0.182;0
1047822;ES;t;2;0.911;1;0
1047822;ES;t;3;0.854;1;0
1047822;ES;t;REVIEW 1;0.979;1;0
1047822;ES;t;REVIEW 2;0.92;0.909;0
1047808;TR;t;1;0.815;1;0
1047808;TR;t;2;0.792;1;0
1047808;TR;t;3;0.781;1;0
1047808;TR;t;REVIEW 1;0.915;1;0
1047808;TR;t;REVIEW 2;0.958;1;0
1047808;TR;t;7;0.978;1;0
1047808;TR;t;9;0.985;1;0
1047808;TR;t;REVIEW 3;0.955;1;0
1047808;TR;t;VIDEO PODCASTS;0.916;0.788;0
1047806;TR;f;1;0.796;0.3;0
1047797;TR;t;1;0.872;1;0
1047797;TR;t;REVIEW 1;0.942;1;0
1047797;TR;t;4;0.823;1;0
1047797;TR;t;6;0.837;1;0
1047797;TR;t;REVIEW 2;0.934;1;0
1047797;TR;t;8;0.722;0.95;0
1047797;TR;t;REVIEW 3;0.779;1;0
1047763;TR;t;1;0.578;1;0
1047763;TR;t;3;0.369;1;0
1047763;TR;t;REVIEW 1;0.936;1;0
1047763;TR;t;4;0.708;1;0
1047763;TR;t;5;0.755;0.957;0
1047763;TR;t;6;0.79;1;0
1047763;TR;t;REVIEW 2;0.786;1;0
1047763;TR;t;7;0.712;1;0
1047763;TR;t;8;0.826;0.95;0
1047763;TR;t;9;0.904;1;0
1047763;TR;t;REVIEW 3;0.931;1;0
